Unique ID,Name,Measure,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Category
411061,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,8.0,Good
169473,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,10.8,Moderate
605951,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,7.0,Good
168541,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,13.9,Moderate
742482,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,7.1,Good
547693,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,7.5,Good
170417,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,9.5,Good
334242,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,10.2,Moderate
168561,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,12.1,Moderate
334332,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,8.8,Good
170449,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,8.2,Good
827550,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,35.0,Bad
667627,General Pollution,Miles,CD,Unknown,Annual Average,2020-01-01,17.9,Moderate
336776,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,17.3,Moderate
667628,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,23.7,Moderate
338304,General Pollution,Miles,CD,Queens,Summer,2015-06-01,37.5,Bad
817201,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,4.1,Good
817222,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,0.7,Good
817237,General Pollution,Miles,CD,Unknown,Other,2010-01-01,6.6,Good
651054,General Pollution,Miles,CD,Queens,Summer,2019-06-01,37.5,Bad
338255,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,28.1,Bad
338297,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,31.9,Bad
338286,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,32.3,Bad
650939,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,29.3,Bad
338175,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,31.4,Bad
650925,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,30.9,Bad
130972,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,23.9,Moderate
827527,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,10.0,Good
131548,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,11.7,Moderate
816987,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,81.0,Bad
817008,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,12.1,Moderate
816960,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,46.2,Bad
816866,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,39.7,Bad
816901,General Pollution,Miles,Borough,Staten Island,Other,2019-01-01,22.9,Moderate
816801,General Pollution,Miles,CD,Unknown,Other,2019-01-01,143.4,Bad
816902,General Pollution,Miles,Borough,Staten Island,Other,2010-01-01,22.6,Moderate
817137,General Pollution,Miles,Borough,Staten Island,Other,2010-01-01,1.1,Good
817138,General Pollution,Miles,Borough,Staten Island,Other,2019-01-01,1.4,Good
131490,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,12.5,Moderate
131506,Hospitalizations,Rates,Borough,Staten Island,Other,2009-01-01,16.3,Moderate
131480,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,12.0,Moderate
338270,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,31.7,Bad
651034,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,30.4,Bad
338260,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,29.0,Bad
338200,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,31.4,Bad
131514,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,10.0,Good
817271,General Pollution,Miles,CD,Unknown,Other,2010-01-01,3.0,Good
817030,General Pollution,Miles,CD,Unknown,Other,2019-01-01,78.1,Bad
817033,General Pollution,Miles,CD,Unknown,Other,2010-01-01,112.3,Bad
817034,General Pollution,Miles,CD,Unknown,Other,2019-01-01,139.5,Bad
817078,General Pollution,Miles,CD,Unknown,Other,2019-01-01,77.2,Bad
817077,General Pollution,Miles,CD,Unknown,Other,2010-01-01,65.2,Bad
817058,General Pollution,Miles,CD,Unknown,Other,2019-01-01,49.9,Bad
816962,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,131.7,Bad
816961,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,107.8,Bad
816982,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,57.1,Bad
816925,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,63.9,Bad
816823,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,17.0,Moderate
816799,General Pollution,Miles,CD,Unknown,Other,2019-01-01,138.6,Bad
131477,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,18.1,Moderate
131466,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,20.5,Moderate
336492,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,21.2,Moderate
175886,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,22.6,Moderate
336786,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,23.2,Moderate
151527,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,22.3,Moderate
151459,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,75.0,Bad
151534,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,10.3,Moderate
151469,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,118.8,Bad
336750,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,26.8,Bad
336756,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,24.1,Moderate
826377,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,18.7,Moderate
412723,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,17.2,Moderate
412729,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,16.9,Moderate
825829,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,23.4,Moderate
216600,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,31.3,Bad
216492,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,30.4,Bad
216348,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,29.5,Bad
743628,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,30.7,Bad
216335,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,31.8,Bad
216336,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,28.5,Bad
216323,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,29.2,Bad
216324,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,26.2,Bad
412819,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,17.6,Moderate
741194,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,12.0,Moderate
741278,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,9.2,Good
151517,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,84.7,Bad
151486,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,26.9,Bad
151582,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,3.5,Good
131322,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,5.8,Good
741146,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,16.8,Moderate
216584,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,27.2,Bad
216596,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,26.4,Bad
216320,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,20.8,Moderate
216344,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,21.9,Moderate
336744,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,29.3,Bad
176043,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,15.5,Moderate
825989,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,18.4,Moderate
412429,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,16.0,Moderate
825797,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,19.8,Moderate
176054,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,18.9,Moderate
222447,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,29.8,Bad
743726,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,29.0,Bad
176012,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,19.4,Moderate
165874,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,30.2,Bad
166641,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,23.9,Moderate
826018,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,19.8,Moderate
826012,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,22.1,Moderate
216383,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,33.8,Bad
743602,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,30.2,Bad
216300,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,25.1,Bad
216299,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,27.9,Bad
743644,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,27.2,Bad
216575,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,33.1,Bad
166830,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,19.4,Moderate
603020,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,21.2,Moderate
412753,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,20.7,Moderate
151481,Asthma-Related,Rates,UHF42,Bronx,Other,2009-01-01,73.6,Bad
151519,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,22.3,Moderate
151509,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,10.5,Moderate
151597,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,1.4,Good
151577,Asthma-Related,Rates,UHF42,Bronx,Other,2009-01-01,14.4,Moderate
151615,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,4.7,Good
828070,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,3.0,Good
603074,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,18.3,Moderate
826365,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,20.8,Moderate
216296,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,20.3,Moderate
602735,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,19.7,Moderate
740927,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,13.7,Moderate
740990,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,11.3,Moderate
825701,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,20.9,Moderate
743686,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,29.1,Bad
743724,General Pollution,Miles,UHF42,Bronx,Summer,2021-06-01,30.0,Bad
222416,General Pollution,Miles,UHF42,Bronx,Summer,2012-06-01,34.1,Bad
222596,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,33.3,Bad
131469,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,22.4,Moderate
151548,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,11.5,Moderate
151462,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,27.5,Bad
151452,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,69.8,Bad
151568,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,7.2,Good
151558,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,8.5,Good
177779,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,10.1,Moderate
177233,General Pollution,Miles,UHF42,Unknown,Winter,2010-12-01,11.8,Moderate
177264,General Pollution,Miles,UHF42,Unknown,Winter,2010-12-01,11.5,Moderate
178608,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,7.8,Good
334077,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,8.1,Good
742449,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,6.6,Good
742539,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,6.5,Good
743594,General Pollution,Miles,CD,Queens,Summer,2021-06-01,34.9,Bad
743643,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,27.8,Bad
602951,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,22.2,Moderate
151496,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,113.7,Bad
151482,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,58.1,Bad
151520,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,15.9,Moderate
151616,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,4.2,Good
131356,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,3.3,Good
412825,General Pollution,Miles,CD,Queens,Annual Average,2015-12-31,11.6,Moderate
741269,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,11.7,Moderate
176022,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,19.5,Moderate
740945,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,14.7,Moderate
412480,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,20.8,Moderate
825746,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,23.4,Moderate
219992,General Pollution,Miles,Borough,Staten Island,Summer,2012-06-01,33.8,Bad
222422,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,35.4,Bad
222597,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,30.8,Bad
222459,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,29.7,Bad
222644,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,32.8,Bad
222641,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,26.0,Bad
222581,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,26.3,Bad
222467,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,24.6,Moderate
222533,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,20.9,Moderate
222425,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,23.1,Moderate
222593,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,25.6,Bad
175365,General Pollution,Miles,UHF42,Unknown,Winter,2010-12-01,30.7,Bad
740991,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,16.0,Moderate
817179,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,4.9,Good
817184,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,7.1,Good
817180,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,8.1,Good
817162,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,5.4,Good
817158,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,2.8,Good
817157,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,1.8,Good
817204,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,2.0,Good
817183,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,4.8,Good
817263,General Pollution,Miles,CD,Unknown,Other,2010-01-01,2.2,Good
817264,General Pollution,Miles,CD,Unknown,Other,2019-01-01,2.7,Good
817323,General Pollution,Miles,CD,Unknown,Other,2010-01-01,3.2,Good
817324,General Pollution,Miles,CD,Unknown,Other,2019-01-01,3.8,Good
817231,General Pollution,Miles,CD,Unknown,Other,2010-01-01,9.4,Good
817232,General Pollution,Miles,CD,Unknown,Other,2019-01-01,6.5,Good
817219,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,1.7,Good
177969,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,10.2,Moderate
410833,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,7.6,Good
605759,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,7.0,Good
410803,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,9.1,Good
173665,General Pollution,Miles,UHF34,Staten Island,Summer,2010-06-01,11.4,Moderate
173699,General Pollution,Miles,UHF34,Staten Island,Summer,2011-06-01,11.1,Moderate
669763,General Pollution,Miles,UHF42,Unknown,Annual Average,2020-01-01,8.2,Good
178413,General Pollution,Miles,UHF42,Unknown,Annual Average,2008-12-01,9.9,Good
649707,General Pollution,Miles,UHF42,Unknown,Winter,2018-12-01,6.7,Good
173717,General Pollution,Miles,UHF34,Unknown,Summer,2012-06-01,10.9,Moderate
823407,General Pollution,Miles,UHF34,Unknown,Winter,2021-12-01,7.1,Good
823395,General Pollution,Miles,UHF34,Queens,Winter,2021-12-01,7.1,Good
605789,General Pollution,Miles,UHF34,Unknown,Annual Average,2018-01-01,7.0,Good
823452,General Pollution,Miles,UHF34,Bronx,Winter,2021-12-01,7.3,Good
742349,General Pollution,Miles,UHF34,Queens,Summer,2021-06-01,9.0,Good
605855,General Pollution,Miles,UHF34,Unknown,Annual Average,2018-01-01,7.0,Good
168480,General Pollution,Miles,CD,Unknown,Winter,2009-12-01,10.0,Good
214135,General Pollution,Miles,CD,Unknown,Annual Average,2013-12-01,9.3,Good
651043,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,30.3,Bad
338290,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,34.7,Bad
338293,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,31.5,Bad
651044,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,30.6,Bad
643685,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,15.0,Moderate
336728,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,20.2,Moderate
667532,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,29.8,Bad
175452,General Pollution,Miles,UHF42,Unknown,Winter,2012-12-01,23.0,Moderate
176586,General Pollution,Miles,UHF42,Unknown,Annual Average,2009-12-01,21.2,Moderate
827137,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,32.9,Bad
827118,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,30.3,Bad
667029,General Pollution,Miles,Borough,Bronx,Summer,2020-06-01,13.2,Moderate
549867,General Pollution,Miles,UHF42,Unknown,Winter,2016-12-01,24.8,Moderate
518682,Asthma-Related,Rates,UHF42,Queens,Other,2012-01-02,4.1,Good
131339,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,3.2,Good
828056,Asthma-Related,Rates,Borough,Bronx,Other,2017-01-01,7.0,Good
131349,Asthma-Related,Rates,UHF42,Queens,Other,2005-01-01,4.2,Good
131329,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,5.8,Good
131350,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,7.9,Good
827431,Asthma-Related,Rates,Borough,Brooklyn,Other,2017-01-01,30.0,Bad
827413,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,27.0,Bad
518654,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,19.4,Moderate
629009,Asthma-Related,Rates,Borough,Brooklyn,Other,2015-01-01,3.1,Good
518673,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,0.9,Good
549832,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,28.6,Bad
175400,General Pollution,Miles,UHF42,Unknown,Winter,2011-12-01,31.6,Bad
667094,General Pollution,Miles,UHF42,Unknown,Winter,2019-12-01,25.3,Bad
211757,General Pollution,Miles,UHF34,Bronx,Annual Average,2013-12-01,19.0,Moderate
211776,General Pollution,Miles,UHF34,Queens,Annual Average,2013-12-01,21.9,Moderate
602889,General Pollution,Miles,UHF34,Queens,Summer,2018-06-01,14.9,Moderate
211778,General Pollution,Miles,UHF34,Unknown,Annual Average,2013-12-01,20.0,Moderate
605937,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,8.8,Good
170250,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,9.8,Good
168657,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,10.4,Moderate
669592,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,7.2,Good
650069,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,7.3,Good
669983,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,6.0,Good
170281,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,8.8,Good
168629,General Pollution,Miles,CD,Unknown,Winter,2011-12-01,8.6,Good
669984,General Pollution,Miles,CD,Unknown,Summer,2020-06-01,6.5,Good
606027,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,8.3,Good
549385,General Pollution,Miles,UHF34,Unknown,Summer,2017-06-01,26.5,Bad
518875,Hospitalizations,Rates,UHF42,Unknown,Other,2012-01-02,14.4,Moderate
628587,Hospitalizations,Rates,UHF42,Unknown,Other,2015-01-01,24.3,Moderate
628594,Hospitalizations,Rates,UHF42,Unknown,Other,2015-01-01,18.3,Moderate
827588,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,15.0,Moderate
827617,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,6.0,Good
130944,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,24.0,Moderate
130955,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,17.1,Moderate
216282,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,24.4,Moderate
216354,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,30.6,Bad
216353,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,34.0,Bad
743636,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,29.1,Bad
166813,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,19.1,Moderate
166872,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,18.9,Moderate
825814,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,23.5,Moderate
151516,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,59.7,Bad
151506,Asthma-Related,Rates,UHF42,Manhattan,Other,2009-01-01,27.0,Bad
151620,Asthma-Related,Rates,Borough,Manhattan,Other,2009-01-01,4.9,Good
828087,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,2.0,Good
828088,Asthma-Related,Rates,UHF42,Manhattan,Other,2017-01-01,1.0,Good
166916,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,14.0,Moderate
166857,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,14.6,Moderate
412831,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,13.4,Moderate
826113,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,16.9,Moderate
216422,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,25.5,Bad
216278,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,19.1,Moderate
216350,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,24.0,Moderate
167757,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,22.9,Moderate
741162,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,18.7,Moderate
176059,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,15.9,Moderate
176084,General Pollution,Miles,UHF42,Queens,Summer,2013-06-01,8.0,Good
825749,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,19.0,Moderate
176063,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,11.0,Moderate
